timestamp,t,e,tk,lp,pc,ft,ap,v,bp1,sp1,bq1,sq1,oi,h,l,_id
2023-12-20 09:50:14.463948,tf,NFO,64012,405.45,20.7,tf,NFO,64012,395.35,17.75,1703046696,,1117620,395.20,395.85,75,15,,,,
,tf,NFO,64012,395.35,17.75,1703046696,,1117620,395.20,395.85,75,15,,,,
,tf,NFO,64012,396.00,17.94,1703046696,,,,,,,,,,
,tf,NFO,64012,396.00,17.94,1703046696,,,,,,,,,,
,tf,NFO,64012,397.00,18.24,1703046697,423.19,1118640,395.90,396.65,360,30,,,,
,tf,NFO,64012,397.00,18.24,1703046697,423.19,1118640,395.90,396.65,360,30,,,,
,tf,NFO,64012,396.40,18.06,1703046699,,,,,,,,,,
,tf,NFO,64012,396.40,18.06,1703046699,,,,,,,,,,
,tf,NFO,64012,395.50,17.80,1703046699,,,,,,,,,,
,tf,NFO,64012,395.50,17.80,1703046699,,,,,,,,,,
,tf,NFO,64012,395.75,17.87,1703046701,,,,,,,,,,
,tf,NFO,64012,395.75,17.87,1703046701,,,,,,,,,,
,tf,NFO,64012,394.85,17.60,1703046701,,,,,,,,,,
,tf,NFO,64012,394.85,17.60,1703046701,,,,,,,,,,
,tf,NFO,64012,395.85,17.90,1703046702,,,,,,,,,,
,tf,NFO,64012,395.85,17.90,1703046702,,,,,,,,,,
,tf,NFO,64012,397.00,18.24,1703046703,,,,,,,,,,
,tf,NFO,64012,397.00,18.24,1703046703,,,,,,,,,,
,tf,NFO,64012,397.75,18.47,1703046705,,,,,,,,,,
,tf,NFO,64012,397.75,18.47,1703046705,,,,,,,,,,
,tf,NFO,64012,398.80,18.78,1703046706,,,,,,,,,,
,tf,NFO,64012,398.80,18.78,1703046706,,,,,,,,,,
,tf,NFO,64012,398.45,18.67,1703046706,,,,,,,,,,
,tf,NFO,64012,398.45,18.67,1703046706,,,,,,,,,,
,tf,NFO,64012,396.65,18.14,1703046707,,,,,,,,,,
,tf,NFO,64012,396.65,18.14,1703046707,,,,,,,,,,
,tf,NFO,64012,396.45,18.08,1703046708,,,,,,,,,,
,tf,NFO,64012,396.45,18.08,1703046708,,,,,,,,,,
,tf,NFO,64012,397.35,18.35,1703046709,423.16,1119885,396.10,396.95,75,30,,,,
,tf,NFO,64012,397.35,18.35,1703046709,423.16,1119885,396.10,396.95,75,30,,,,
,tf,NFO,64012,395.50,17.80,1703046710,,,,,,,,,,
,tf,NFO,64012,395.50,17.80,1703046710,,,,,,,,,,
,tf,NFO,64012,396.20,18.00,1703046711,,,,,,,,,,
,tf,NFO,64012,396.20,18.00,1703046711,,,,,,,,,,
,tf,NFO,64012,397.25,18.32,1703046712,,,,,,,,,,
,tf,NFO,64012,397.25,18.32,1703046712,,,,,,,,,,
,tf,NFO,64012,397.35,18.35,1703046713,,,,,,,,,,
,tf,NFO,64012,397.35,18.35,1703046713,,,,,,,,,,
,tf,NFO,64012,397.55,18.41,1703046714,,1121160,396.65,397.60,105,15,,,,
,tf,NFO,64012,397.55,18.41,1703046714,,1121160,396.65,397.60,105,15,,,,
,tf,NFO,64012,397.65,18.44,1703046714,,,,,,,,,,
,tf,NFO,64012,397.65,18.44,1703046714,,,,,,,,,,
,tf,NFO,64012,396.55,18.11,1703046715,,,,,,,,,,
,tf,NFO,64012,396.55,18.11,1703046715,,,,,,,,,,
,tf,NFO,64012,396.95,18.23,1703046716,423.12,1121355,396.20,397.00,30,45,,,,
,tf,NFO,64012,396.95,18.23,1703046716,423.12,1121355,396.20,397.00,30,45,,,,
,tf,NFO,64012,396.40,18.06,1703046716,,,,,,,,,,
,tf,NFO,64012,396.40,18.06,1703046716,,,,,,,,,,
,tf,NFO,64012,397.95,18.53,1703046719,,,,,,,,,,
,tf,NFO,64012,397.95,18.53,1703046719,,,,,,,,,,
,tf,NFO,64012,395.20,17.71,1703046721,,,,,,,,,,
,tf,NFO,64012,395.20,17.71,1703046721,,,,,,,,,,
,tf,NFO,64012,396.90,18.21,1703046723,,,,,,,,,,
,tf,NFO,64012,396.90,18.21,1703046723,,,,,,,,,,
,tf,NFO,64012,397.00,18.24,1703046723,,,,,,,,,,
,tf,NFO,64012,397.00,18.24,1703046723,,,,,,,,,,
,tf,NFO,64012,395.80,17.89,1703046724,423.09,1122630,396.25,397.25,390,45,,,,
,tf,NFO,64012,395.80,17.89,1703046724,423.09,1122630,396.25,397.25,390,45,,,,
,tf,NFO,64012,396.50,18.09,1703046726,,,,,,,,,,
,tf,NFO,64012,396.50,18.09,1703046726,,,,,,,,,,
,tf,NFO,64012,394.60,17.53,1703046726,,,,,,,,,,
,tf,NFO,64012,394.60,17.53,1703046726,,,,,,,,,,
,tf,NFO,64012,396.20,18.00,1703046728,,,,,,,,,,
,tf,NFO,64012,396.20,18.00,1703046728,,,,,,,,,,
,tf,NFO,64012,396.35,18.05,1703046729,423.07,1123440,396.20,397.00,60,15,,,,
,tf,NFO,64012,396.35,18.05,1703046729,423.07,1123440,396.20,397.00,60,15,,,,
,tf,NFO,64012,396.20,18.00,1703046729,,,,,,,,,,
,tf,NFO,64012,396.20,18.00,1703046729,,,,,,,,,,
,tf,NFO,64012,395.10,17.68,1703046730,,,,,,,,,,
,tf,NFO,64012,395.10,17.68,1703046730,,,,,,,,,,
,tf,NFO,64012,394.95,17.63,1703046732,,,,,,,,,,
,tf,NFO,64012,394.95,17.63,1703046732,,,,,,,,,,
,tf,NFO,64012,394.00,17.35,1703046733,,,,,,,,,,
,tf,NFO,64012,394.00,17.35,1703046733,,,,,,,,,,
,tf,NFO,64012,394.15,17.39,1703046734,423.05,1124265,394.00,394.80,45,15,,,,
,tf,NFO,64012,394.15,17.39,1703046734,423.05,1124265,394.00,394.80,45,15,,,,
,tf,NFO,64012,394.60,17.53,1703046734,,,,,,,,,,
,tf,NFO,64012,394.60,17.53,1703046734,,,,,,,,,,
,tf,NFO,64012,394.15,17.39,1703046736,,,,,,,,,,
,tf,NFO,64012,394.15,17.39,1703046736,,,,,,,,,,
,tf,NFO,64012,392.20,16.81,1703046736,,,,,,,,,,
,tf,NFO,64012,392.20,16.81,1703046736,,,,,,,,,,
,tf,NFO,64012,392.05,16.77,1703046737,,,,,,,,,,
,tf,NFO,64012,392.05,16.77,1703046737,,,,,,,,,,
,tf,NFO,64012,391.40,16.57,1703046738,,,,,,,,,,
,tf,NFO,64012,391.40,16.57,1703046738,,,,,,,,,,
,tf,NFO,64012,390.40,16.28,1703046739,422.96,1127340,390.00,390.40,930,15,,,,
,tf,NFO,64012,390.40,16.28,1703046739,422.96,1127340,390.00,390.40,930,15,,,,
,tf,NFO,64012,391.35,16.56,1703046740,,,,,,,,,,
,tf,NFO,64012,391.35,16.56,1703046740,,,,,,,,,,
,tf,NFO,64012,391.05,16.47,1703046741,422.95,1127805,390.85,391.70,210,,,,,
,tf,NFO,64012,391.05,16.47,1703046741,422.95,1127805,390.85,391.70,210,,,,,
,tf,NFO,64012,392.25,16.83,1703046741,,,,,,,,,,
,tf,NFO,64012,392.25,16.83,1703046741,,,,,,,,,,
,tf,NFO,64012,391.50,16.60,1703046742,,,,,,,,,,
,tf,NFO,64012,391.50,16.60,1703046742,,,,,,,,,,
,tf,NFO,64012,390.90,16.43,1703046742,,1127985,391.15,392.00,30,240,,,,
,tf,NFO,64012,390.90,16.43,1703046742,,1127985,391.15,392.00,30,240,,,,
,tf,NFO,64012,391.55,16.62,1703046743,,,,,,,,,,
,tf,NFO,64012,391.55,16.62,1703046743,,,,,,,,,,
,tf,NFO,64012,392.35,16.86,1703046744,422.94,1128165,392.50,393.25,15,30,,,,
,tf,NFO,64012,392.35,16.86,1703046744,422.94,1128165,392.50,393.25,15,30,,,,
,tf,NFO,64012,393.35,17.16,1703046744,,,,,,,,,,
,tf,NFO,64012,393.35,17.16,1703046744,,,,,,,,,,
,tf,NFO,64012,392.45,16.89,1703046745,,,,,,,,,,
,tf,NFO,64012,392.45,16.89,1703046745,,,,,,,,,,
,tf,NFO,64012,393.60,17.23,1703046746,422.93,1128405,392.85,393.80,30,15,,,,
,tf,NFO,64012,393.60,17.23,1703046746,422.93,1128405,392.85,393.80,30,15,,,,
,tf,NFO,64012,392.40,16.87,1703046746,,,,,,,,,,
,tf,NFO,64012,392.40,16.87,1703046746,,,,,,,,,,
,tf,NFO,64012,394.20,17.41,1703046747,,,,,,,,,,
,tf,NFO,64012,394.20,17.41,1703046747,,,,,,,,,,
,tf,NFO,64012,393.60,17.23,1703046748,,,,,,,,,,
,tf,NFO,64012,393.60,17.23,1703046748,,,,,,,,,,
,tf,NFO,64012,393.85,17.30,1703046749,,1129470,393.15,393.80,,15,,,,
,tf,NFO,64012,393.85,17.30,1703046749,,1129470,393.15,393.80,,15,,,,
,tf,NFO,64012,393.05,17.07,1703046750,,,,,,,,,,
,tf,NFO,64012,393.05,17.07,1703046750,,,,,,,,,,
,tf,NFO,64012,392.25,16.83,1703046751,,,,,,,,,,
,tf,NFO,64012,392.25,16.83,1703046751,,,,,,,,,,
,tf,NFO,64012,391.55,16.62,1703046752,,,,,,,,,,
,tf,NFO,64012,391.55,16.62,1703046752,,,,,,,,,,
,tf,NFO,64012,389.00,15.86,1703046753,,,,,,,,,,
,tf,NFO,64012,389.00,15.86,1703046753,,,,,,,,,,
,tf,NFO,64012,388.00,15.56,1703046754,422.84,1131930,387.00,387.85,15,30,,,,
,tf,NFO,64012,388.00,15.56,1703046754,422.84,1131930,387.00,387.85,15,30,,,,
,tf,NFO,64012,386.90,15.23,1703046754,,,,,,,,,,
,tf,NFO,64012,386.90,15.23,1703046754,,,,,,,,,,
,tf,NFO,64012,386.55,15.13,1703046755,,,,,,,,,,
,tf,NFO,64012,386.55,15.13,1703046755,,,,,,,,,,
,tf,NFO,64012,387.20,15.32,1703046756,422.81,1132845,385.95,387.00,,15,,,,
,tf,NFO,64012,387.20,15.32,1703046756,422.81,1132845,385.95,387.00,,15,,,,
,tf,NFO,64012,388.15,15.61,1703046756,,,,,,,,,,
,tf,NFO,64012,388.15,15.61,1703046756,,,,,,,,,,
,tf,NFO,64012,387.35,15.37,1703046757,,,,,,,,,,
,tf,NFO,64012,387.35,15.37,1703046757,,,,,,,,,,
,tf,NFO,64012,387.60,15.44,1703046758,,,,,,,,,,
,tf,NFO,64012,387.60,15.44,1703046758,,,,,,,,,,
,tf,NFO,64012,386.85,15.22,1703046759,422.79,1133400,386.85,387.70,165,,,,,
,tf,NFO,64012,386.85,15.22,1703046759,422.79,1133400,386.85,387.70,165,,,,,
,tf,NFO,64012,383.00,14.07,1703046759,,,,,,,368340,,,
,tf,NFO,64012,383.00,14.07,1703046759,,,,,,,368340,,2023-12-20 09:51:04.387469,tf,NFO,64012,408.85,21.77,1703046067,,972375,409.00,409.65,30,285,,,,
2023-12-20 09:51:05.534767,tf,NFO,64012,409.00,21.82,1703046068,,,,,,,,,,
2023-12-20 09:51:05.542760,tf,NFO,64012,409.00,21.82,1703046068,,,,,,,,,,
2023-12-20 09:51:06.896931,tf,NFO,64012,406.70,21.13,1703046069,,,,,,,,,,
2023-12-20 09:51:06.910921,tf,NFO,64012,406.70,21.13,1703046069,,,,,,,,,,
2023-12-20 09:51:07.777387,tf,NFO,64012,407.05,21.24,1703046070,426.90,972495,406.00,406.80,90,210,,,,
2023-12-20 09:51:07.780388,tf,NFO,64012,407.05,21.24,1703046070,426.90,972495,406.00,406.80,90,210,,,,
2023-12-20 09:51:07.897315,tf,NFO,64012,406.00,20.92,1703046070,,,,,,,,,,
2023-12-20 09:51:07.899315,tf,NFO,64012,406.00,20.92,1703046070,,,,,,,,,,
2023-12-20 09:51:08.497946,tf,NFO,64012,406.15,20.97,1703046071,,,,,,,,,,
2023-12-20 09:51:08.508940,tf,NFO,64012,406.15,20.97,1703046071,,,,,,,,,,
2023-12-20 09:51:09.390399,tf,NFO,64012,405.00,20.63,1703046072,426.89,973230,404.65,405.70,15,45,,,,
2023-12-20 09:51:09.394397,tf,NFO,64012,405.00,20.63,1703046072,426.89,973230,404.65,405.70,15,45,,,,
2023-12-20 09:51:09.699209,tf,NFO,64012,405.55,20.79,1703046072,,,,,,,,,,
2023-12-20 09:51:09.701209,tf,NFO,64012,405.55,20.79,1703046072,,,,,,,,,,
2023-12-20 09:51:10.698595,tf,NFO,64012,404.05,20.34,1703046073,,,,,,,,,,
2023-12-20 09:51:10.698595,tf,NFO,64012,404.05,20.34,1703046073,,,,,,,,,,
2023-12-20 09:51:11.184297,tf,NFO,64012,403.00,20.03,1703046073,426.88,973755,402.25,403.10,270,,,,,
2023-12-20 09:51:11.205285,tf,NFO,64012,403.00,20.03,1703046073,426.88,973755,402.25,403.10,270,,,,,
2023-12-20 09:51:11.700981,tf,NFO,64012,402.90,20.00,1703046074,,,,,,,,,,
2023-12-20 09:51:11.703979,tf,NFO,64012,402.90,20.00,1703046074,,,,,,,,,,
2023-12-20 09:51:12.510249,tf,NFO,64012,404.60,20.51,1703046075,,,,,,,,,,
2023-12-20 09:51:12.512249,tf,NFO,64012,404.60,20.51,1703046075,,,,,,,,,,
2023-12-20 09:51:12.786080,tf,NFO,64012,405.10,20.66,1703046075,426.87,973980,404.55,405.40,45,90,,,,
2023-12-20 09:51:12.787080,tf,NFO,64012,405.10,20.66,1703046075,426.87,973980,404.55,405.40,45,90,,,,
2023-12-20 09:51:13.520629,tf,NFO,64012,405.35,20.73,1703046076,,,,,,,,,,
2023-12-20 09:51:13.523628,tf,NFO,64012,405.35,20.73,1703046076,,,,,,,,,,
2023-12-20 09:51:14.394601,tf,NFO,64012,406.20,20.98,1703046077,426.85,974790,406.20,406.70,105,30,,,,
2023-12-20 09:51:14.402596,tf,NFO,64012,406.20,20.98,1703046077,426.85,974790,406.20,406.70,105,30,,,,
2023-12-20 09:51:15.500946,tf,NFO,64012,406.85,21.18,1703046078,,,,,,,,,,
2023-12-20 09:51:15.503944,tf,NFO,64012,406.85,21.18,1703046078,,,,,,,,,,
2023-12-20 09:51:16.188028,tf,NFO,64012,406.40,21.04,1703046078,,974865,405.40,406.30,45,45,,,,
2023-12-20 09:51:16.189029,tf,NFO,64012,406.40,21.04,1703046078,,974865,405.40,406.30,45,45,,,,
2023-12-20 09:51:17.501740,tf,NFO,64012,405.00,20.63,1703046080,,,,,,,,,,
2023-12-20 09:51:17.504740,tf,NFO,64012,405.00,20.63,1703046080,,,,,,,,,,
2023-12-20 09:51:17.795560,tf,NFO,64012,406.90,21.19,1703046080,,974940,406.65,407.45,225,,,,,
2023-12-20 09:51:17.807553,tf,NFO,64012,406.90,21.19,1703046080,,974940,406.65,407.45,225,,,,,
2023-12-20 09:51:18.703010,tf,NFO,64012,407.60,21.40,1703046081,,,,,,,,,,
2023-12-20 09:51:18.704009,tf,NFO,64012,407.60,21.40,1703046081,,,,,,,,,,
2023-12-20 09:51:20.103149,tf,NFO,64012,408.55,21.68,1703046082,,,,,,,,,,
2023-12-20 09:51:20.103149,tf,NFO,64012,408.55,21.68,1703046082,,,,,,,,,,
2023-12-20 09:51:20.504902,tf,NFO,64012,407.85,21.47,1703046083,,,,,,,,,,
2023-12-20 09:51:20.505904,tf,NFO,64012,407.85,21.47,1703046083,,,,,,,,,,
2023-12-20 09:51:21.705167,tf,NFO,64012,406.95,21.21,1703046084,,,,,,,,,,
2023-12-20 09:51:21.705167,tf,NFO,64012,406.95,21.21,1703046084,,,,,,,,,,
2023-12-20 09:51:23.305192,tf,NFO,64012,407.85,21.47,1703046086,,,,,,,,,,
2023-12-20 09:51:23.306194,tf,NFO,64012,407.85,21.47,1703046086,,,,,,,,,,
2023-12-20 09:51:23.520061,tf,NFO,64012,408.50,21.67,1703046086,,,,,,,,,,
2023-12-20 09:51:23.527057,tf,NFO,64012,408.50,21.67,1703046086,,,,,,,,,,
2023-12-20 09:51:24.402520,tf,NFO,64012,408.70,21.73,1703046087,426.83,975870,407.85,408.70,45,45,,,,
2023-12-20 09:51:24.403520,tf,NFO,64012,408.70,21.73,1703046087,426.83,975870,407.85,408.70,45,45,,,,
2023-12-20 09:51:25.508357,tf,NFO,64012,406.80,21.16,1703046088,,,,,,,,,,
2023-12-20 09:51:25.509356,tf,NFO,64012,406.80,21.16,1703046088,,,,,,,,,,
2023-12-20 09:51:26.203618,tf,NFO,64012,405.75,20.85,1703046088,,975930,405.90,406.05,120,,,,,
2023-12-20 09:51:26.206617,tf,NFO,64012,405.75,20.85,1703046088,,975930,405.90,406.05,120,,,,,
2023-12-20 09:51:26.709307,tf,NFO,64012,405.80,20.86,1703046089,,,,,,,,,,
2023-12-20 09:51:26.709307,tf,NFO,64012,405.80,20.86,1703046089,,,,,,,,,,
2023-12-20 09:51:29.710736,tf,NFO,64012,406.10,20.95,1703046092,,,,,,,,,,
2023-12-20 09:51:29.711740,tf,NFO,64012,406.10,20.95,1703046092,,,,,,,,,,
2023-12-20 09:51:30.713050,tf,NFO,64012,404.90,20.60,1703046093,,,,,,,,,,
2023-12-20 09:51:30.714049,tf,NFO,64012,404.90,20.60,1703046093,,,,,,,,,,
2023-12-20 09:51:31.513294,tf,NFO,64012,405.25,20.70,1703046094,,,,,,,,,,
2023-12-20 09:51:31.515294,tf,NFO,64012,405.25,20.70,1703046094,,,,,,,,,,
2023-12-20 09:51:32.713515,tf,NFO,64012,405.60,20.80,1703046095,,,,,,,,,,
2023-12-20 09:51:32.713515,tf,NFO,64012,405.60,20.80,1703046095,,,,,,,,,,
2023-12-20 09:51:32.812455,tf,NFO,64012,406.05,20.94,1703046095,,976080,405.90,406.85,120,315,,,,
2023-12-20 09:51:32.814454,tf,NFO,64012,406.05,20.94,1703046095,,976080,405.90,406.85,120,315,,,,
2023-12-20 09:51:33.515303,tf,NFO,64012,406.90,21.19,1703046096,,,,,,,,,,
2023-12-20 09:51:33.516303,tf,NFO,64012,406.90,21.19,1703046096,,,,,,,,,,
2023-12-20 09:51:36.218930,tf,NFO,64012,405.55,20.79,1703046099,426.82,976380,405.55,406.00,105,30,,,,
2023-12-20 09:51:36.234242,tf,NFO,64012,405.55,20.79,1703046099,426.82,976380,405.55,406.00,105,30,,,,
2023-12-20 09:51:37.717369,tf,NFO,64012,405.00,20.63,1703046100,,,,,,,,,,
2023-12-20 09:51:37.718368,tf,NFO,64012,405.00,20.63,1703046100,,,,,,,,,,
2023-12-20 09:51:38.517893,tf,NFO,64012,404.10,20.36,1703046101,,,,,,,,,,
2023-12-20 09:51:38.518898,tf,NFO,64012,404.10,20.36,1703046101,,,,,,,,,,
2023-12-20 09:51:39.424411,tf,NFO,64012,404.30,20.42,1703046102,426.80,977250,403.45,404.25,90,30,,,,
2023-12-20 09:51:39.426406,tf,NFO,64012,404.30,20.42,1703046102,426.80,977250,403.45,404.25,90,30,,,,
2023-12-20 09:51:41.223997,tf,NFO,64012,402.65,19.93,1703046104,,977400,402.65,403.50,45,105,,,,
2023-12-20 09:51:41.234412,tf,NFO,64012,402.65,19.93,1703046104,,977400,402.65,403.50,45,105,,,,
2023-12-20 09:51:41.323356,tf,NFO,64012,403.50,20.18,1703046104,,,,,,,,,,
2023-12-20 09:51:41.332350,tf,NFO,64012,403.50,20.18,1703046104,,,,,,,,,,
2023-12-20 09:51:42.720677,tf,NFO,64012,402.85,19.99,1703046105,,,,,,,,,,
2023-12-20 09:51:42.721676,tf,NFO,64012,402.85,19.99,1703046105,,,,,,,,,,
2023-12-20 09:51:43.519730,tf,NFO,64012,403.50,20.18,1703046106,,,,,,,,,,
2023-12-20 09:51:43.520730,tf,NFO,64012,403.50,20.18,1703046106,,,,,,,,,,
2023-12-20 09:51:44.431529,tf,NFO,64012,402.65,19.93,1703046107,,977460,402.20,403.10,105,75,,,,
2023-12-20 09:51:44.432524,tf,NFO,64012,402.65,19.93,1703046107,,977460,402.20,403.10,105,75,,,,
2023-12-20 09:51:45.521484,tf,NFO,64012,401.90,19.70,1703046108,,,,,,,,,,
2023-12-20 09:51:45.522489,tf,NFO,64012,401.90,19.70,1703046108,,,,,,,,,,
2023-12-20 09:51:46.231467,tf,NFO,64012,401.65,19.63,1703046109,426.78,977985,401.60,402.45,15,105,,,,
2023-12-20 09:51:46.232466,tf,NFO,64012,401.65,19.63,1703046109,426.78,977985,401.60,402.45,15,105,,,,
2023-12-20 09:51:46.722001,tf,NFO,64012,403.05,20.04,1703046109,,,,,,,,,,
2023-12-20 09:51:46.722996,tf,NFO,64012,403.05,20.04,1703046109,,,,,,,,,,
2023-12-20 09:51:47.522596,tf,NFO,64012,402.75,19.96,1703046110,,,,,,,,,,
2023-12-20 09:51:47.522596,tf,NFO,64012,402.75,19.96,1703046110,,,,,,,,,,
2023-12-20 09:51:47.834842,tf,NFO,64012,403.30,20.12,1703046110,,978075,404.00,404.90,90,90,,,,
2023-12-20 09:51:47.835847,tf,NFO,64012,403.30,20.12,1703046110,,978075,404.00,404.90,90,90,,,,
2023-12-20 09:51:48.522690,tf,NFO,64012,404.95,20.61,1703046111,,,,,,,,,,
2023-12-20 09:51:48.523689,tf,NFO,64012,404.95,20.61,1703046111,,,,,,,,,,
2023-12-20 09:51:49.436943,tf,NFO,64012,404.20,20.39,1703046112,,978225,404.05,405.00,105,,,,,
2023-12-20 09:51:49.436943,tf,NFO,64012,404.20,20.39,1703046112,,978225,404.05,405.00,105,,,,,
2023-12-20 09:51:50.523668,tf,NFO,64012,404.75,20.55,1703046113,,,,,,,,,,
2023-12-20 09:51:50.524668,tf,NFO,64012,404.75,20.55,1703046113,,,,,,,,,,
2023-12-20 09:51:52.524273,tf,NFO,64012,405.40,20.74,1703046115,,,,,,,,,,
2023-12-20 09:51:52.525279,tf,NFO,64012,405.40,20.74,1703046115,,,,,,,,,,
2023-12-20 09:51:52.841718,tf,NFO,64012,403.60,20.21,1703046115,,978270,403.05,403.75,75,15,,,,
2023-12-20 09:51:52.841718,tf,NFO,64012,403.60,20.21,1703046115,,978270,403.05,403.75,75,15,,,,
2023-12-20 09:51:53.544398,tf,NFO,64012,403.45,20.16,1703046116,,,,,,,,,,
2023-12-20 09:51:53.617353,tf,NFO,64012,403.45,20.16,1703046116,,,,,,,,,,
2023-12-20 09:51:54.444470,tf,NFO,64012,401.85,19.69,1703046117,426.77,978435,401.85,402.40,,60,,,,
2023-12-20 09:51:54.455464,tf,NFO,64012,401.85,19.69,1703046117,426.77,978435,401.85,402.40,,60,,,,
2023-12-20 09:51:54.528420,tf,NFO,64012,401.15,19.48,1703046117,,,,,,,,,,
2023-12-20 09:51:54.540412,tf,NFO,64012,401.15,19.48,1703046117,,,,,,,,,,
2023-12-20 09:51:55.559140,tf,NFO,64012,397.00,18.24,1703046118,,,,,,,,,,
2023-12-20 09:51:55.576130,tf,NFO,64012,397.00,18.24,1703046118,,,,,,,,,,
2023-12-20 09:51:56.247359,tf,NFO,64012,396.55,18.11,1703046119,426.66,982500,396.50,397.40,60,90,,,,
2023-12-20 09:51:56.248358,tf,NFO,64012,396.55,18.11,1703046119,426.66,982500,396.50,397.40,60,90,,,,
2023-12-20 09:51:56.527255,tf,NFO,64012,397.70,18.45,1703046119,,,,,,,,,,
2023-12-20 09:51:56.527255,tf,NFO,64012,397.70,18.45,1703046119,,,,,,,,,,
2023-12-20 09:51:57.539844,tf,NFO,64012,397.95,18.53,1703046120,,,,,,,,,,
2023-12-20 09:51:57.540843,tf,NFO,64012,397.95,18.53,1703046120,,,,,,,,,,
2023-12-20 09:51:57.849655,tf,NFO,64012,397.60,18.42,1703046120,426.65,982830,397.65,398.60,15,45,,,,
2023-12-20 09:51:57.859648,tf,NFO,64012,397.60,18.42,1703046120,426.65,982830,397.65,398.60,15,45,,,,
2023-12-20 09:51:59.450866,tf,NFO,64012,396.10,17.97,1703046122,426.64,983265,395.00,395.85,270,30,,,,
2023-12-20 09:51:59.478848,tf,NFO,64012,396.10,17.97,1703046122,426.64,983265,395.00,395.85,270,30,,,,
2023-12-20 09:51:59.735691,tf,NFO,64012,396.00,17.94,1703046122,,,,,,,,,,
2023-12-20 09:51:59.748684,tf,NFO,64012,396.00,17.94,1703046122,,,,,,,,,,
2023-12-20 09:52:00.537485,tf,NFO,64012,394.00,17.35,1703046123,,,,,,,,,,
2023-12-20 09:52:00.538484,tf,NFO,64012,394.00,17.35,1703046123,,,,,,,,,,
2023-12-20 09:52:01.251555,tf,NFO,64012,393.25,17.13,1703046124,426.56,985530,392.05,392.50,15,60,,,,
2023-12-20 09:52:01.252555,tf,NFO,64012,393.25,17.13,1703046124,426.56,985530,392.05,392.50,15,60,,,,
2023-12-20 09:52:01.570361,tf,NFO,64012,393.20,17.11,1703046124,,,,,,,,,,
2023-12-20 09:52:01.593346,tf,NFO,64012,393.20,17.11,1703046124,,,,,,,,,,
2023-12-20 09:52:02.542276,tf,NFO,64012,394.30,17.44,1703046125,,,,,,,,,,
2023-12-20 09:52:02.547273,tf,NFO,64012,394.30,17.44,1703046125,,,,,,,,,,
2023-12-20 09:52:02.857083,tf,NFO,64012,396.10,17.97,1703046125,426.47,988500,396.35,397.30,675,15,,,,
2023-12-20 09:52:02.867077,tf,NFO,64012,396.10,17.97,1703046125,426.47,988500,396.35,397.30,675,15,,,,
2023-12-20 09:52:03.545282,tf,NFO,64012,396.35,18.05,1703046126,,,,,,,,,,
2023-12-20 09:52:03.553277,tf,NFO,64012,396.35,18.05,1703046126,,,,,,,,,,
2023-12-20 09:52:04.459721,tf,NFO,64012,398.55,18.70,1703046127,426.41,990225,397.85,398.85,15,225,,,,
2023-12-20 09:52:04.468715,tf,NFO,64012,398.55,18.70,1703046127,426.41,990225,397.85,398.85,15,225,,,,
2023-12-20 09:52:04.734550,tf,NFO,64012,396.80,18.18,1703046127,,,,,,,,,,
2023-12-20 09:52:04.735550,tf,NFO,64012,396.80,18.18,1703046127,,,,,,,,,,
2023-12-20 09:52:05.734398,tf,NFO,64012,396.75,18.17,1703046128,,,,,,,,,,
2023-12-20 09:52:05.735398,tf,NFO,64012,396.75,18.17,1703046128,,,,,,,,,,
2023-12-20 09:52:06.259171,tf,NFO,64012,393.60,17.23,1703046129,426.37,991755,392.45,393.40,45,,,,,
2023-12-20 09:52:06.259171,tf,NFO,64012,393.60,17.23,1703046129,426.37,991755,392.45,393.40,45,,,,,
2023-12-20 09:52:06.936381,tf,NFO,64012,393.65,17.24,1703046129,,,,,,,,,,
2023-12-20 09:52:06.936381,tf,NFO,64012,393.65,17.24,1703046129,,,,,,,,,,
2023-12-20 09:52:07.862813,tf,NFO,64012,394.95,17.63,1703046130,426.34,992565,394.05,394.95,15,45,,,,
2023-12-20 09:52:07.862813,tf,NFO,64012,394.95,17.63,1703046130,426.34,992565,394.05,394.95,15,45,,,,
2023-12-20 09:52:08.937431,tf,NFO,64012,396.40,18.06,1703046131,,,,,,,,,,
2023-12-20 09:52:08.937431,tf,NFO,64012,396.40,18.06,1703046131,,,,,,,,,,
2023-12-20 09:52:09.541518,tf,NFO,64012,395.60,17.83,1703046132,426.33,992745,394.60,395.30,45,15,,,,
2023-12-20 09:52:09.560507,tf,NFO,64012,394.55,17.51,1703046132,,,,,,,,,,
2023-12-20 09:52:09.617472,tf,NFO,64012,395.60,17.83,1703046132,426.33,992745,394.60,395.30,45,15,,,,
2023-12-20 09:52:09.643456,tf,NFO,64012,394.55,17.51,1703046132,,,,,,,,,,
2023-12-20 09:52:10.738644,tf,NFO,64012,394.90,17.62,1703046133,,,,,,,,,,
2023-12-20 09:52:10.739644,tf,NFO,64012,394.90,17.62,1703046133,,,,,,,,,,
2023-12-20 09:52:11.267926,tf,NFO,64012,393.65,17.24,1703046134,426.28,994350,393.60,394.60,345,225,,,,
2023-12-20 09:52:11.267926,tf,NFO,64012,393.65,17.24,1703046134,426.28,994350,393.60,394.60,345,225,,,,
2023-12-20 09:52:11.772615,tf,NFO,64012,394.75,17.57,1703046134,,,,,,,,,,
